1141543,2,79780,10,10,5,244965,0,0,0,0,0,0,0,0,0,1141543
1142573,2,70860,10,10,5,229760,0,0,0,0,0,0,0,0,0,1142573
1141791,2,62500,10,10,5,214485,0,0,0,0,0,0,0,0,0,1141791
1141642,2,53760,10,10,5,198240,0,0,0,0,0,0,0,0,0,1141642
1141999,2,46280,10,10,5,182730,0,0,0,0,0,0,0,0,0,1141999
1142397,2,38595,10,10,5,166575,0,0,0,0,0,0,0,0,0,1142397
1142248,2,32500,10,10,5,151655,0,0,0,0,0,0,0,0,0,1142248
1141459,2,26065,10,10,5,136165,0,0,0,0,0,0,0,0,0,1141459
1142496,2,21060,10,10,5,121970,0,0,0,0,0,0,0,0,0,1142496
1141478,2,16535,10,10,5,108255,0,0,0,0,0,0,0,0,0,1141478
1141864,2,13030,10,10,5,95690,0,0,0,0,0,0,0,0,0,1141864
1141719,2,10165,10,10,5,84000,0,0,0,0,0,0,0,0,0,1141719
1142094,2,8035,10,10,5,73385,0,0,0,0,0,0,0,0,0,1142094
1142475,2,6285,10,10,5,63595,0,0,0,0,0,0,0,0,0,1142475
1142324,2,4830,10,10,5,54610,0,0,0,0,0,0,0,0,0,1142324
1141542,2,3760,10,10,5,46580,0,0,0,0,0,0,0,0,0,1141542
1142571,2,2890,10,10,5,39365,0,0,0,0,0,0,0,0,0,1142571
1141784,2,2220,10,10,5,32975,0,0,0,0,0,0,0,0,0,1141784
1141631,2,1750,10,10,5,27425,0,0,0,0,0,0,0,0,0,1141631
1142247,2,1375,10,10,5,22590,0,0,0,0,0,0,0,0,0,1142247
1141439,2,1070,10,10,5,18420,0,0,0,0,0,0,0,0,0,1141439
1141839,2,825,10,10,5,14865,0,0,0,0,0,0,0,0,0,1141839
1141690,2,655,10,10,5,11895,0,0,0,0,0,0,0,0,0,1141690
1142069,2,535,10,10,5,9440,0,0,0,0,0,0,0,0,0,1142069
1141927,2,450,10,10,5,7430,0,0,0,0,0,0,0,0,0,1141927
1142302,2,380,10,10,5,5795,0,0,0,0,0,0,0,0,0,1142302
1142166,2,295,10,10,5,4450,0,0,0,0,0,0,0,0,0,1142166
1142534,2,240,10,10,5,3395,0,0,0,0,0,0,0,0,0,1142534
1141748,2,220,10,10,5,2585,0,0,0,0,0,0,0,0,0,1141748
1141906,2,195,10,10,5,1950,0,0,0,0,0,0,0,0,0,1141906
1141766,2,190,10,10,5,1480,0,0,0,0,0,0,0,0,0,1141766
1142139,2,175,10,10,5,1110,0,0,0,0,0,0,0,0,0,1142139
1141996,2,145,10,10,5,815,0,0,0,0,0,0,0,0,0,1141996
1142384,2,155,10,10,5,630,0,0,0,0,0,0,0,0,0,1142384
1142246,2,140,10,10,5,470,0,0,0,0,0,0,0,0,0,1142246
1142606,2,160,10,10,5,450,0,0,0,0,0,0,0,0,0,1142606
1141835,2,1005,10,10,705,1295,0,0,0,0,0,0,0,0,0,1141835
1141686,2,130,10,10,5,420,0,0,0,0,0,0,0,0,0,1141686
1142063,2,495,10,10,195,785,0,0,0,0,0,0,0,0,0,1142063
1142226,2,110,10,10,5,400,0,0,0,0,0,0,0,0,0,1142226
1142080,2,320,10,10,20,615,0,0,0,0,0,0,0,0,0,1142080
1142459,2,255,10,10,5,545,0,0,0,0,0,0,0,0,0,1142459
1142309,2,95,10,10,5,385,0,0,0,0,0,0,0,0,0,1142309
1141525,2,160,10,10,5,450,0,0,0,0,0,0,0,0,0,1141525
1141905,2,125,10,10,5,415,0,0,0,0,0,0,0,0,0,1141905
1141765,2,100,10,10,5,390,0,0,0,0,0,0,0,0,0,1141765
1142137,2,75,10,10,5,365,0,0,0,0,0,0,0,0,0,1142137
1141994,2,60,10,10,5,350,0,0,0,0,0,0,0,0,0,1141994
1142382,2,45,10,10,5,335,0,0,0,0,0,0,0,0,0,1142382
1142528,2,80,10,10,5,370,0,0,0,0,0,0,0,0,0,1142528
1141736,2,25,10,10,5,320,0,0,0,0,0,0,0,0,0,1141736
1141586,2,20,10,10,5,320,0,0,0,0,0,0,0,0,0,1141586
1141972,2,15,10,10,5,305,0,0,0,0,0,0,0,0,0,1141972
1141851,2,10,10,10,5,300,0,0,0,0,0,0,0,0,0,1141851
1142224,2,10,10,10,5,300,0,0,0,0,0,0,0,0,0,1142224
1142076,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142076
1142457,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142457
1141666,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141666
1141523,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141523
1141673,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141673
1142048,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142048
1141911,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141911
1142277,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142277
1142150,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142150
1142521,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142521
1141732,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141732
1141585,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141585
1141970,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141970
1141842,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141842
1141983,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1141983
1142361,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142361
1142228,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142228
1142589,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1142589
1143024,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1143024
1143740,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1143740
1144592,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1144592
1144249,2,5,10,10,5,295,0,0,0,0,0,0,0,0,0,1144249
1150875,2,575950,10,10,376450,775440,0,0,0,0,0,0,0,0,0,1150875
1150606,2,566025,10,10,366525,765515,0,0,0,0,0,0,0,0,0,1150606
1150332,2,556105,10,10,356610,755590,0,0,0,0,0,0,0,0,0,1150332
1150668,2,546190,10,10,346700,745670,0,0,0,0,0,0,0,0,0,1150668
1150398,2,536290,10,10,336810,735760,0,0,0,0,0,0,0,0,0,1150398
1150739,2,526400,10,10,326935,725860,0,0,0,0,0,0,0,0,0,1150739
1150464,2,516525,10,10,317065,715975,0,0,0,0,0,0,0,0,0,1150464
1150182,2,506660,10,10,307215,706095,0,0,0,0,0,0,0,0,0,1150182
1150354,2,496810,10,10,297385,696225,0,0,0,0,0,0,0,0,0,1150354
1150063,2,486980,10,10,287585,686370,0,0,0,0,0,0,0,0,0,1150063
1150912,2,477165,10,10,277795,676525,0,0,0,0,0,0,0,0,0,1150912
1150125,2,467370,10,10,268035,666695,0,0,0,0,0,0,0,0,0,1150125
1150978,2,457600,10,10,258310,656880,0,0,0,0,0,0,0,0,0,1150978
1150203,2,447850,10,10,248620,647070,0,0,0,0,0,0,0,0,0,1150203
1151052,2,438130,10,10,238970,637285,0,0,0,0,0,0,0,0,0,1151052
1150769,2,428440,10,10,229365,627510,0,0,0,0,0,0,0,0,0,1150769
1150003,2,418785,10,10,219810,617750,0,0,0,0,0,0,0,0,0,1150003
1150853,2,409160,10,10,210310,608000,0,0,0,0,0,0,0,0,0,1150853
1150381,2,399570,10,10,200870,598260,0,0,0,0,0,0,0,0,0,1150381
1150735,2,390025,10,10,191505,588535,0,0,0,0,0,0,0,0,0,1150735
1150457,2,380525,10,10,182215,578825,0,0,0,0,0,0,0,0,0,1150457
1150798,2,371070,10,10,173015,569115,0,0,0,0,0,0,0,0,0,1150798
1150532,2,361665,10,10,163905,559415,0,0,0,0,0,0,0,0,0,1150532
1150249,2,352315,10,10,154900,549720,0,0,0,0,0,0,0,0,0,1150249
1150609,2,343020,10,10,146005,540025,0,0,0,0,0,0,0,0,0,1150609
1150336,2,333790,10,10,137245,530325,0,0,0,0,0,0,0,0,0,1150336
1150670,2,324630,10,10,128625,520625,0,0,0,0,0,0,0,0,0,1150670
1150399,2,315535,10,10,120150,510910,0,0,0,0,0,0,0,0,0,1150399
1147510,2,306515,10,10,111845,501185,0,0,0,0,0,0,0,0,0,1147510
1147427,2,297575,10,10,103710,491435,0,0,0,0,0,0,0,0,0,1147427
1147652,2,288720,10,10,95770,481660,0,0,0,0,0,0,0,0,0,1147652
1147132,2,279950,10,10,88030,471860,0,0,0,0,0,0,0,0,0,1147132
1147034,2,271275,10,10,80515,462025,0,0,0,0,0,0,0,0,0,1147034
1147313,2,262695,10,10,73230,452150,0,0,0,0,0,0,0,0,0,1147313
1147208,2,254220,10,10,66200,442235,0,0,0,0,0,0,0,0,0,1147208
1147459,2,245845,10,10,59425,432260,0,0,0,0,0,0,0,0,0,1147459
1147379,2,237585,10,10,52925,422240,0,0,0,0,0,0,0,0,0,1147379
1147605,2,229440,10,10,46705,412165,0,0,0,0,0,0,0,0,0,1147605
1147696,2,221415,10,10,40790,402030,0,0,0,0,0,0,0,0,0,1147696
1147193,2,213515,10,10,35190,391835,0,0,0,0,0,0,0,0,0,1147193
1147100,2,205740,10,10,29895,381575,0,0,0,0,0,0,0,0,0,1147100
1147371,2,198100,10,10,24940,371250,0,0,0,0,0,0,0,0,0,1147371
1147264,2,190600,10,10,20315,360875,0,0,0,0,0,0,0,0,0,1147264
1147507,2,183235,10,10,16025,350435,0,0,0,0,0,0,0,0,0,1147507
1147424,2,176015,10,10,12080,339940,0,0,0,0,0,0,0,0,0,1147424
1147649,2,168945,10,10,8480,329400,0,0,0,0,0,0,0,0,0,1147649
1147129,2,162025,10,10,5220,318820,0,0,0,0,0,0,0,0,0,1147129
1147028,2,155260,10,10,2300,308210,0,0,0,0,0,0,0,0,0,1147028
1147141,2,148655,10,10,5,297585,0,0,0,0,0,0,0,0,0,1147141
1147410,2,142205,10,10,5,286940,0,0,0,0,0,0,0,0,0,1147410
1147321,2,135920,10,10,5,276310,0,0,0,0,0,0,0,0,0,1147321
1147554,2,129795,10,10,5,265690,0,0,0,0,0,0,0,0,0,1147554
1147010,2,123840,10,10,5,255115,0,0,0,0,0,0,0,0,0,1147010
1147692,2,118050,10,10,5,244590,0,0,0,0,0,0,0,0,0,1147692
1147187,2,112430,10,10,5,234135,0,0,0,0,0,0,0,0,0,1147187
1147097,2,106980,10,10,5,223780,0,0,0,0,0,0,0,0,0,1147097
1147369,2,101700,10,10,5,213530,0,0,0,0,0,0,0,0,0,1147369
1147261,2,59290,10,10,5,166105,0,0,0,0,0,0,0,0,0,1147261
1147377,2,55540,10,10,5,157325,0,0,0,0,0,0,0,0,0,1147377
1147602,2,86880,10,10,5,183640,0,0,0,0,0,0,0,0,0,1147602
1147073,2,82280,10,10,5,174030,0,0,0,0,0,0,0,0,0,1147073
1147738,2,77845,10,10,5,164625,0,0,0,0,0,0,0,0,0,1147738
1147250,2,73580,10,10,5,155450,0,0,0,0,0,0,0,0,0,1147250
1147139,2,69475,10,10,5,146515,0,0,0,0,0,0,0,0,0,1147139
1147408,2,65540,10,10,5,137845,0,0,0,0,0,0,0,0,0,1147408
1147320,2,61765,10,10,5,129440,0,0,0,0,0,0,0,0,0,1147320
1147553,2,58145,10,10,5,121320,0,0,0,0,0,0,0,0,0,1147553
1147009,2,54685,10,10,5,113500,0,0,0,0,0,0,0,0,0,1147009
1147080,2,51375,10,10,5,105980,0,0,0,0,0,0,0,0,0,1147080
1147356,2,48220,10,10,5,98775,0,0,0,0,0,0,0,0,0,1147356
1147590,2,45210,10,10,5,91890,0,0,0,0,0,0,0,0,0,1147590
1147499,2,42345,10,10,5,85320,0,0,0,0,0,0,0,0,0,1147499
1147725,2,39620,10,10,155,79075,0,0,0,0,0,0,0,0,0,1147725
1147640,2,37030,10,10,900,73150,0,0,0,0,0,0,0,0,0,1147640
1147127,2,34570,10,10,1585,67545,0,0,0,0,0,0,0,0,0,1147127
1147394,2,32245,10,10,2220,62260,0,0,0,0,0,0,0,0,0,1147394
1147299,2,30040,10,10,2790,57280,0,0,0,0,0,0,0,0,0,1147299
1147527,2,27960,10,10,3300,52620,0,0,0,0,0,0,0,0,0,1147527
1147629,2,25990,10,10,3735,48235,0,0,0,0,0,0,0,0,0,1147629
1147543,2,24140,10,10,4115,44155,0,0,0,0,0,0,0,0,0,1147543
1147000,2,22390,10,10,4425,40345,0,0,0,0,0,0,0,0,0,1147000
1147685,2,20750,10,10,4680,36810,0,0,0,0,0,0,0,0,0,1147685
1147178,2,19210,10,10,4875,33535,0,0,0,0,0,0,0,0,0,1147178
1147440,2,17760,10,10,5015,30495,0,0,0,0,0,0,0,0,0,1147440
1147354,2,16405,10,10,5100,27700,0,0,0,0,0,0,0,0,0,1147354
1147583,2,15135,10,10,5145,25115,0,0,0,0,0,0,0,0,0,1147583
1147497,2,13950,10,10,5140,22750,0,0,0,0,0,0,0,0,0,1147497
1147722,2,12840,10,10,5100,20570,0,0,0,0,0,0,0,0,0,1147722
1147059,2,11810,10,10,5025,18585,0,0,0,0,0,0,0,0,0,1147059
1147732,2,10845,10,10,4925,16760,0,0,0,0,0,0,0,0,0,1147732
1147234,2,9955,10,10,4790,15110,0,0,0,0,0,0,0,0,0,1147234
1147478,2,9125,10,10,4640,13605,0,0,0,0,0,0,0,0,0,1147478
1147401,2,8350,10,10,4465,12225,0,0,0,0,0,0,0,0,0,1147401
1147628,2,7640,10,10,4285,10985,0,0,0,0,0,0,0,0,0,1147628
1147536,2,6975,10,10,4085,9855,0,0,0,0,0,0,0,0,0,1147536
1146998,2,6365,10,10,3885,8840,0,0,0,0,0,0,0,0,0,1146998
1147281,2,5805,10,10,3685,7915,0,0,0,0,0,0,0,0,0,1147281
1147174,2,5285,10,10,3475,7090,0,0,0,0,0,0,0,0,0,1147174
1147289,2,4805,10,10,3265,6335,0,0,0,0,0,0,0,0,0,1147289
1147523,2,4365,10,10,3055,5665,0,0,0,0,0,0,0,0,0,1147523
1147445,2,3960,10,10,2855,5055,0,0,0,0,0,0,0,0,0,1147445
1147673,2,3590,10,10,2655,4520,0,0,0,0,0,0,0,0,0,1147673
1147594,2,3250,10,10,2465,4025,0,0,0,0,0,0,0,0,0,1147594
1147056,2,2940,10,10,2280,3595,0,0,0,0,0,0,0,0,0,1147056
1147337,2,2655,10,10,2105,3195,0,0,0,0,0,0,0,0,0,1147337
1147233,2,2395,10,10,1940,2845,0,0,0,0,0,0,0,0,0,1147233
1147476,2,2160,10,10,1775,2535,0,0,0,0,0,0,0,0,0,1147476
1147399,2,1945,10,10,1625,2260,0,0,0,0,0,0,0,0,0,1147399
1147483,2,1750,10,10,1445,2040,0,0,0,0,0,0,0,0,0,1147483
1148111,2,1570,10,10,1265,1860,0,0,0,0,0,0,0,0,0,1148111
1151003,2,584865,10,10,385585,784135,0,0,0,0,0,0,0,0,0,1151003
1128289,2,575140,10,10,375905,774365,0,0,0,0,0,0,0,0,0,1128289
1128388,2,565435,10,10,366255,764605,0,0,0,0,0,0,0,0,0,1128388
1128350,2,555760,10,10,356640,754870,0,0,0,0,0,0,0,0,0,1128350
1128450,2,546105,10,10,347060,745140,0,0,0,0,0,0,0,0,0,1128450
1128408,2,536475,10,10,337510,735430,0,0,0,0,0,0,0,0,0,1128408
1128212,2,526875,10,10,328010,725730,0,0,0,0,0,0,0,0,0,1128212
1128306,2,517305,10,10,318550,716050,0,0,0,0,0,0,0,0,0,1128306
1128346,2,507765,10,10,309140,706380,0,0,0,0,0,0,0,0,0,1128346
1128311,2,498260,10,10,299785,696730,0,0,0,0,0,0,0,0,0,1128311
1124779,2,488790,10,10,290485,687090,0,0,0,0,0,0,0,0,0,1124779
1124681,2,479360,10,10,281245,677465,0,0,0,0,0,0,0,0,0,1124681
1124976,2,469965,10,10,272065,667855,0,0,0,0,0,0,0,0,0,1124976
1124861,2,460615,10,10,262965,658255,0,0,0,0,0,0,0,0,0,1124861
1124327,2,451310,10,10,253935,648675,0,0,0,0,0,0,0,0,0,1124327
1124565,2,442050,10,10,244990,639100,0,0,0,0,0,0,0,0,0,1124565
1124474,2,432840,10,10,236135,629535,0,0,0,0,0,0,0,0,0,1124474
1124719,2,423685,10,10,227375,619985,0,0,0,0,0,0,0,0,0,1124719
1124851,2,414580,10,10,218710,610440,0,0,0,0,0,0,0,0,0,1124851
1124730,2,405535,10,10,210160,600910,0,0,0,0,0,0,0,0,0,1124730
1125021,2,396545,10,10,201710,591370,0,0,0,0,0,0,0,0,0,1125021
1124918,2,387620,10,10,193390,581840,0,0,0,0,0,0,0,0,0,1124918
1124380,2,378755,10,10,185190,572310,0,0,0,0,0,0,0,0,0,1124380
1124619,2,369960,10,10,177125,562785,0,0,0,0,0,0,0,0,0,1124619
1124514,2,361235,10,10,169205,553260,0,0,0,0,0,0,0,0,0,1124514
1124774,2,352585,10,10,161430,543735,0,0,0,0,0,0,0,0,0,1124774
1124678,2,344005,10,10,153810,534190,0,0,0,0,0,0,0,0,0,1124678
1124972,2,335510,10,10,146355,524660,0,0,0,0,0,0,0,0,0,1124972
1124267,2,327090,10,10,139070,515100,0,0,0,0,0,0,0,0,0,1124267
1124508,2,318755,10,10,131955,505545,0,0,0,0,0,0,0,0,0,1124508
1124429,2,310505,10,10,125025,495975,0,0,0,0,0,0,0,0,0,1124429
1124667,2,302350,10,10,118295,486400,0,0,0,0,0,0,0,0,0,1124667
1124575,2,294280,10,10,111745,476810,0,0,0,0,0,0,0,0,0,1124575
1124849,2,286305,10,10,105400,467200,0,0,0,0,0,0,0,0,0,1124849
1124727,2,278430,10,10,99265,457585,0,0,0,0,0,0,0,0,0,1124727
1125015,2,270650,10,10,93340,447950,0,0,0,0,0,0,0,0,0,1125015
1124461,2,262975,10,10,87630,438310,0,0,0,0,0,0,0,0,0,1124461
1124376,2,255405,10,10,82140,428660,0,0,0,0,0,0,0,0,0,1124376
1124466,2,247940,10,10,76875,418995,0,0,0,0,0,0,0,0,0,1124466
1124713,2,240580,10,10,71830,409320,0,0,0,0,0,0,0,0,0,1124713
1124625,2,233335,10,10,67025,399640,0,0,0,0,0,0,0,0,0,1124625
1124910,2,226205,10,10,62440,389960,0,0,0,0,0,0,0,0,0,1124910
1124784,2,219185,10,10,58085,380275,0,0,0,0,0,0,0,0,0,1124784
1124265,2,212285,10,10,53960,370600,0,0,0,0,0,0,0,0,0,1124265
1124507,2,205505,10,10,50070,360930,0,0,0,0,0,0,0,0,0,1124507
1124428,2,198840,10,10,46400,351270,0,0,0,0,0,0,0,0,0,1124428
1124665,2,192300,10,10,42960,341630,0,0,0,0,0,0,0,0,0,1124665
1124570,2,185885,10,10,39745,332015,0,0,0,0,0,0,0,0,0,1124570
1124673,2,179595,10,10,36745,322435,0,0,0,0,0,0,0,0,0,1124673
1124964,2,173430,10,10,33965,312890,0,0,0,0,0,0,0,0,0,1124964
1124858,2,167390,10,10,31380,303390,0,0,0,0,0,0,0,0,0,1124858
1124318,2,161480,10,10,29015,293940,0,0,0,0,0,0,0,0,0,1124318
1124562,2,155695,10,10,26830,284555,0,0,0,0,0,0,0,0,0,1124562
1124465,2,150040,10,10,24840,275230,0,0,0,0,0,0,0,0,0,1124465
1124712,2,144520,10,10,23035,265995,0,0,0,0,0,0,0,0,0,1124712
1124622,2,139125,10,10,21405,256835,0,0,0,0,0,0,0,0,0,1124622
1124909,2,133860,10,10,19935,247780,0,0,0,0,0,0,0,0,0,1124909
1124364,2,128730,10,10,18635,238820,0,0,0,0,0,0,0,0,0,1124364
1124912,2,123725,10,10,17470,229970,0,0,0,0,0,0,0,0,0,1124912
1124366,2,118855,10,10,16450,221255,0,0,0,0,0,0,0,0,0,1124366
1124612,2,114110,10,10,15560,212655,0,0,0,0,0,0,0,0,0,1124612
1124512,2,109495,10,10,14785,204200,0,0,0,0,0,0,0,0,0,1124512
1124771,2,105010,10,10,14120,195890,0,0,0,0,0,0,0,0,0,1124771
1124671,2,100655,10,10,13560,187740,0,0,0,0,0,0,0,0,0,1124671
1124956,2,96425,10,10,13090,179750,0,0,0,0,0,0,0,0,0,1124956
1124415,2,92320,10,10,12705,171925,0,0,0,0,0,0,0,0,0,1124415
1124314,2,88345,10,10,12395,164285,0,0,0,0,0,0,0,0,0,1124314
1124560,2,84490,10,10,12145,156825,0,0,0,0,0,0,0,0,0,1124560
1124995,2,80755,10,10,11955,149545,0,0,0,0,0,0,0,0,0,1124995
1124893,2,77145,10,10,11810,142470,0,0,0,0,0,0,0,0,0,1124893
1124355,2,73655,10,10,11710,135590,0,0,0,0,0,0,0,0,0,1124355
1124254,2,70280,10,10,11640,128915,0,0,0,0,0,0,0,0,0,1124254
1124493,2,67020,10,10,11600,122430,0,0,0,0,0,0,0,0,0,1124493
1124744,2,63875,10,10,11575,116165,0,0,0,0,0,0,0,0,0,1124744
1124656,2,60845,10,10,11570,110115,0,0,0,0,0,0,0,0,0,1124656
1124936,2,57920,10,10,11570,104265,0,0,0,0,0,0,0,0,0,1124936
1124826,2,55105,10,10,11575,98625,0,0,0,0,0,0,0,0,0,1124826
1124291,2,52400,10,10,11585,93205,0,0,0,0,0,0,0,0,0,1124291
1124405,2,49795,10,10,11585,87995,0,0,0,0,0,0,0,0,0,1124405
1124296,2,47290,10,10,11580,82990,0,0,0,0,0,0,0,0,0,1124296
1124544,2,44890,10,10,11565,78205,0,0,0,0,0,0,0,0,0,1124544
1124800,2,42580,10,10,11535,73620,0,0,0,0,0,0,0,0,0,1124800
1124697,2,40370,10,10,11500,69230,0,0,0,0,0,0,0,0,0,1124697
1124994,2,38250,10,10,11440,65050,0,0,0,0,0,0,0,0,0,1124994
1124892,2,36220,10,10,11365,61070,0,0,0,0,0,0,0,0,0,1124892
1124354,2,34275,10,10,11275,57270,0,0,0,0,0,0,0,0,0,1124354
1124596,2,32420,10,10,11165,53670,0,0,0,0,0,0,0,0,0,1124596
1124492,2,30645,10,10,11040,50240,0,0,0,0,0,0,0,0,0,1124492
1124598,2,28950,10,10,10895,46995,0,0,0,0,0,0,0,0,0,1124598
1124871,2,27330,10,10,10730,43920,0,0,0,0,0,0,0,0,0,1124871
1124753,2,25785,10,10,10545,41015,0,0,0,0,0,0,0,0,0,1124753
1125064,2,24315,10,10,10350,38270,0,0,0,0,0,0,0,0,0,1125064
1125294,2,22915,10,10,10145,35685,0,0,0,0,0,0,0,0,0,1125294
1127141,2,21580,10,10,9910,33240,0,0,0,0,0,0,0,0,0,1127141
1127564,2,20315,10,10,9675,30945,0,0,0,0,0,0,0,0,0,1127564
1127542,2,19110,10,10,9420,28790,0,0,0,0,0,0,0,0,0,1127542
1127594,2,17965,10,10,9160,26760,0,0,0,0,0,0,0,0,0,1127594
1136307,2,16880,10,10,8895,24860,0,0,0,0,0,0,0,0,0,1136307
1137234,2,15850,10,10,8610,23080,0,0,0,0,0,0,0,0,0,1137234
1136649,2,14870,10,10,8325,21405,0,0,0,0,0,0,0,0,0,1136649
1137410,2,13950,10,10,8045,19855,0,0,0,0,0,0,0,0,0,1137410
1137585,2,13075,10,10,7745,18395,0,0,0,0,0,0,0,0,0,1137585
1138554,2,12245,10,10,7450,17030,0,0,0,0,0,0,0,0,0,1138554
1138406,2,11465,10,10,7155,15765,0,0,0,0,0,0,0,0,0,1138406
1138737,2,10725,10,10,6860,14580,0,0,0,0,0,0,0,0,0,1138737
1138634,2,10030,10,10,6570,13485,0,0,0,0,0,0,0,0,0,1138634
1137951,2,9370,10,10,6275,12455,0,0,0,0,0,0,0,0,0,1137951
1139662,2,8750,10,10,5985,11505,0,0,0,0,0,0,0,0,0,1139662
1138993,2,8165,10,10,5700,10620,0,0,0,0,0,0,0,0,0,1138993
1139231,2,7620,10,10,5425,9805,0,0,0,0,0,0,0,0,0,1139231
